name	chrom	txStart	txEnd
ENST00000444261.1	chr1	204542788	204549388
ENST00000363538.1	chr1	204562412	204562521
ENST00000453895.1	chr1	204603034	204616565
ENST00000367175.1	chr1	204617169	204622205
ENST00000367176.7	chr1	204617169	204685353
ENST00000367177.3	chr1	204617169	204685733
ENST00000496057.1	chr1	204619899	204685366
ENST00000444037.1	chr1	204626774	204629712
ENST00000435021.1	chr1	204663871	204664613
ENST00000516841.1	chr1	204707319	204707430
ENST00000516052.1	chr1	204727990	204728106
ENST00000404977.6	chr1	204828650	205010924
ENST00000339876.10	chr1	204828653	205022821
ENST00000360049.8	chr1	204828653	205022821
ENST00000539706.5	chr1	204828653	205022821
ENST00000403080.5	chr1	204828694	204977139
ENST00000493914.5	chr1	204870603	204945032
ENST00000404076.5	chr1	204870830	205018371
ENST00000514644.5	chr1	204870861	204974683
ENST00000401399.5	chr1	204920631	205022822
ENST00000505079.5	chr1	204929408	204954361
ENST00000404907.5	chr1	204944225	205018371
ENST00000504476.5	chr1	204944250	205016938
ENST00000513543.5	chr1	204944250	205016938
ENST00000430393.5	chr1	204944387	205018371
ENST00000452580.2	chr1	204946607	204947169
ENST00000367173.7	chr1	204950556	205018371
ENST00000504149.1	chr1	204957657	204968825
ENST00000512826.5	chr1	204957694	204990563
ENST00000471392.1	chr1	204979387	204984329
ENST00000425360.5	chr1	204981855	205018371
ENST00000468328.5	chr1	204981883	204988806
ENST00000495396.5	chr1	204986674	205022822
ENST00000492085.1	chr1	204987469	205000846
ENST00000413225.5	chr1	204988663	205016386
ENST00000447819.1	chr1	204997183	205018739
ENST00000503221.1	chr1	205008444	205021031
ENST00000640352.1	chr1	205042936	205073107
ENST00000638378.1	chr1	205042967	205074928
ENST00000331830.6	chr1	205043123	205078284
ENST00000636809.2	chr1	205043192	205070808
ENST00000640428.1	chr1	205043195	205074944
ENST00000532366.2	chr1	205043201	205059143
ENST00000639302.1	chr1	205043209	205074944
ENST00000639971.1	chr1	205043211	205074929
ENST00000640326.1	chr1	205043211	205075638
ENST00000639015.1	chr1	205058346	205060520
ENST00000530117.5	chr1	205058382	205062335
ENST00000638928.1	chr1	205058430	205060687
ENST00000639023.1	chr1	205058485	205074893
ENST00000481872.6	chr1	205058604	205074956
ENST00000636312.2	chr1	205059126	205077956
ENST00000639831.1	chr1	205059390	205063583
ENST00000639503.1	chr1	205060775	205064641
ENST00000639122.1	chr1	205061256	205074946
ENST00000530594.2	chr1	205061264	205066346
ENST00000638449.1	chr1	205061392	205070451
ENST00000638980.1	chr1	205061403	205067870
ENST00000639156.1	chr1	205061535	205063610
ENST00000527340.1	chr1	205061833	205064728
ENST00000525433.2	chr1	205062447	205074934
ENST00000639843.1	chr1	205064712	205074929
ENST00000636641.2	chr1	205065155	205068878
ENST00000638577.1	chr1	205065856	205074826
ENST00000638715.1	chr1	205066351	205074944
ENST00000639788.1	chr1	205066465	205075176
ENST00000638050.2	chr1	205066553	205070666
ENST00000639354.1	chr1	205068058	205070856
ENST00000640227.1	chr1	205070003	205074804
ENST00000640714.1	chr1	205072990	205074042
ENST00000367167.4	chr1	205083128	205084460
ENST00000264515.10	chr1	205086141	205122015
ENST00000367164.1	chr1	205086141	205122015
ENST00000603227.1	chr1	205091162	205091946
ENST00000484379.1	chr1	205105086	205121966
ENST00000428506.1	chr1	205134645	205134950
ENST00000367161.7	chr1	205142504	205211566
ENST00000367162.7	chr1	205142504	205211566
ENST00000615388.1	chr1	205160005	205173393
ENST00000448403.2	chr1	205202190	205202742
ENST00000358024.7	chr1	205228175	205273343
ENST00000545499.5	chr1	205228930	205273342
ENST00000495538.5	chr1	205229731	205273343
ENST00000452599.1	chr1	205233820	205236867
ENST00000367159.2	chr1	205246495	205269558
ENST00000637895.1	chr1	205246619	205272124
ENST00000481950.2	chr1	205246619	205273343
ENST00000468846.5	chr1	205256200	205272252
ENST00000329800.7	chr1	205256200	205273343
ENST00000330675.12	chr1	205257188	205273343
ENST00000648708.1	chr1	205272432	205285632
ENST00000367157.4	chr1	205302058	205321791
ENST00000539253.5	chr1	205336064	205357090
ENST00000367155.7	chr1	205336091	205356911
ENST00000367156.7	chr1	205336091	205357038
ENST00000460687.5	chr1	205337314	205356578
ENST00000606181.1	chr1	205337522	205339861
ENST00000607826.1	chr1	205339800	205344182
ENST00000607173.5	chr1	205343367	205357090
ENST00000491471.5	chr1	205343406	205356878
ENST00000606887.5	chr1	205343525	205357038
ENST00000606111.1	chr1	205343688	205357038
ENST00000606529.5	chr1	205344195	205356836
ENST00000607193.1	chr1	205344410	205356836
ENST00000432323.1	chr1	205351246	205351471
ENST00000447832.1	chr1	205373251	205387440
ENST00000367152.5	chr1	205381377	205420574
ENST00000476884.1	chr1	205381377	205422030
ENST00000367153.8	chr1	205381377	205422054
ENST00000367154.5	chr1	205381377	205449931
ENST00000495594.2	chr1	205381377	205455954
ENST00000367149.6	chr1	205381380	205420582
ENST00000367151.4	chr1	205381380	205420582
ENST00000391936.6	chr1	205381380	205420582
ENST00000626538.1	chr1	205434885	205437879
ENST00000625854.1	chr1	205436985	205456086
ENST00000629624.1	chr1	205440606	205456036
ENST00000362189.3	chr1	205448301	205448398
ENST00000442318.1	chr1	205455928	205469024
ENST00000629113.1	chr1	205455947	205457091
ENST00000429964.6	chr1	205504594	205531378
ENST00000512922.5	chr1	205504595	205526835
ENST00000504648.5	chr1	205504596	205531762
ENST00000506784.5	chr1	205504597	205531786
ENST00000360066.6	chr1	205504598	205532793
ENST00000507067.1	chr1	205504658	205523686
ENST00000462976.1	chr1	205504687	205524355
ENST00000478560.5	chr1	205504693	205527873
ENST00000443813.6	chr1	205504704	205525190
ENST00000506215.1	chr1	205504748	205524329
ENST00000419301.1	chr1	205504801	205527825
ENST00000507240.1	chr1	205516816	205523279
ENST00000515494.5	chr1	205522428	205532785
ENST00000476153.6	chr1	205523553	205527263
ENST00000505932.5	chr1	205523559	205530016
ENST00000489617.5	chr1	205527409	205532793
ENST00000506489.1	chr1	205527827	205528994
ENST00000468954.1	chr1	205528054	205529579
ENST00000504162.1	chr1	205528130	205529516
ENST00000512008.5	chr1	205529193	205531404
ENST00000484080.5	chr1	205529200	205531942
ENST00000515514.1	chr1	205529218	205531552
ENST00000459862.1	chr1	205530312	205531666
ENST00000517288.1	chr1	205566715	205566799
ENST00000475956.5	chr1	205568884	205599251
ENST00000367147.8	chr1	205568976	205602918
ENST00000539267.5	chr1	205568983	205600784
ENST00000489709.5	chr1	205569020	205600462
ENST00000616173.4	chr1	205579530	205583960
ENST00000536357.2	chr1	205579565	205600802
ENST00000621216.1	chr1	205579586	205584068
ENST00000614644.1	chr1	205579597	205580834
ENST00000465651.1	chr1	205592036	205600550
ENST00000471425.1	chr1	205592128	205598141
ENST00000384035.1	chr1	205595040	205595147
ENST00000616704.4	chr1	205597555	205631893
ENST00000617725.1	chr1	205597789	205600194
ENST00000478555.1	chr1	205598039	205602918
ENST00000357992.8	chr1	205607942	205631962
ENST00000289703.8	chr1	205619267	205631962
ENST00000468523.2	chr1	205620613	205625667
ENST00000411645.1	chr1	205625482	205626153
ENST00000460934.1	chr1	205657850	205662668
ENST00000367145.3	chr1	205657850	205680459
ENST00000619429.1	chr1	205684017	205684307
ENST00000367142.4	chr1	205712818	205750276
ENST00000464938.1	chr1	205718451	205719726
ENST00000365074.1	chr1	205731220	205731352
ENST00000367139.7	chr1	205767985	205775446
ENST00000235932.8	chr1	205769436	205775449
ENST00000528078.1	chr1	205769446	205775460
ENST00000437324.6	chr1	205769702	205775451
ENST00000446390.6	chr1	205769717	205775233
ENST00000468887.1	chr1	205770160	205775440
ENST00000414729.1	chr1	205770299	205775459
ENST00000492534.1	chr1	205771061	205775151
ENST00000533111.1	chr1	205771597	205775209
ENST00000648961.1	chr1	205775558	205783623
ENST00000367137.3	chr1	205789092	205813176
ENST00000468057.5	chr1	205789093	205801488
ENST00000484228.1	chr1	205790919	205796616
ENST00000484000.1	chr1	205810298	205813748
ENST00000367136.4	chr1	205828021	205850117
ENST00000460624.5	chr1	205828025	205850132
ENST00000469861.1	chr1	205828332	205830289
ENST00000461807.1	chr1	205828352	205841879
ENST00000340781.8	chr1	205913047	205935822
ENST00000367135.7	chr1	205913047	205943460
ENST00000491127.5	chr1	205913053	205928386
ENST00000367134.2	chr1	205913053	205943460
ENST00000461505.1	chr1	205923150	205924745
ENST00000469392.1	chr1	205927491	205930292
ENST00000421166.1	chr1	205935127	205935768
ENST00000617070.4	chr1	205976739	206003413
ENST00000623597.3	chr1	205976740	205994423
ENST00000617991.4	chr1	205976740	205994439
ENST00000623893.1	chr1	205977698	206003461
ENST00000622969.1	chr1	205983742	205992580
ENST00000358184.6	chr1	206009263	206023909
ENST00000360218.2	chr1	206009264	206023895
ENST00000486757.1	chr1	206012330	206014130
ENST00000468617.1	chr1	206013773	206021374
ENST00000647075.1	chr1	206035252	206053226
ENST00000604113.1	chr1	206037230	206053137
ENST00000585172.2	chr1	206037246	206053334
ENST00000582619.1	chr1	206051790	206053101
ENST00000647316.1	chr1	206051919	206061820
ENST00000331555.9	chr1	206052722	206102459
ENST00000582596.5	chr1	206052844	206062257
ENST00000584198.2	chr1	206056370	206061924
ENST00000577298.1	chr1	206061157	206061913
ENST00000516883.1	chr1	206080238	206080324
ENST00000603378.5	chr1	206083562	206102007
ENST00000603488.5	chr1	206083570	206101984
ENST00000604112.1	chr1	206097660	206098537
ENST00000582070.3	chr1	206097698	206102448
ENST00000367126.4	chr1	206109691	206117355
ENST00000612906.1	chr1	206110014	206117699
ENST00000425896.1	chr1	206117782	206126805
ENST00000430042.1	chr1	206160886	206161276
ENST00000428399.1	chr1	206175059	206177246
ENST00000367128.7	chr1	206186178	206202873
ENST00000341209.9	chr1	206186255	206202446
ENST00000367129.6	chr1	206187122	206204065
ENST00000470041.5	chr1	206187165	206204414
ENST00000431655.2	chr1	206187280	206202827
ENST00000481737.1	chr1	206195839	206202851
ENST00000607379.1	chr1	206201280	206202419
ENST00000468509.1	chr1	206203179	206204093
ENST00000579225.2	chr1	206203344	206303473
ENST00000603708.1	chr1	206203345	206205829
ENST00000624686.1	chr1	206203887	206208229
ENST00000603575.1	chr1	206203907	206205819
ENST00000419187.6	chr1	206205625	206406709
ENST00000605610.5	chr1	206205672	206454700
ENST00000624873.3	chr1	206205908	206462850
ENST00000573034.7	chr1	206205908	206464443
ENST00000605242.5	chr1	206214504	206384066
ENST00000572793.2	chr1	206214722	206392757
ENST00000604133.1	chr1	206312147	206392904
ENST00000426884.1	chr1	206333326	206333438
ENST00000604423.1	chr1	206404962	206408031
ENST00000605476.5	chr1	206406376	206456159
ENST00000604419.1	chr1	206437618	206446204
ENST00000604925.5	chr1	206440060	206456131
ENST00000604010.1	chr1	206453198	206461227
ENST00000604247.1	chr1	206453660	206456159
ENST00000605818.5	chr1	206470475	206478297
ENST00000578328.6	chr1	206470494	206496274
ENST00000584998.5	chr1	206470494	206496274
ENST00000581977.6	chr1	206470494	206496889
ENST00000579827.6	chr1	206470641	206475135
ENST00000605726.1	chr1	206472853	206476260
ENST00000622159.1	chr1	206474802	206474864
ENST00000367119.1	chr1	206491115	206497728
ENST00000562504.1	chr1	206503947	206504456
ENST00000579436.6	chr1	206507529	206587712
ENST00000580449.5	chr1	206507545	206587712
ENST00000581503.6	chr1	206507594	206589274
ENST00000636182.1	chr1	206518387	206589448
ENST00000428027.1	chr1	206528914	206529706
ENST00000624347.1	chr1	206541757	206544892
ENST00000577571.5	chr1	206557164	206589267
ENST00000605120.1	chr1	206557560	206583695
ENST00000472709.6	chr1	206571291	206597116
ENST00000605653.1	chr1	206583119	206586842
ENST00000581888.1	chr1	206583271	206589272
ENST00000579942.2	chr1	206584474	206589283
ENST00000271764.6	chr1	206591641	206612459
ENST00000367114.7	chr1	206591641	206612459
ENST00000617960.4	chr1	206594039	206603501
ENST00000613435.1	chr1	206595709	206609404
ENST00000484492.5	chr1	206595717	206602958
ENST00000468891.2	chr1	206595830	206599810
ENST00000437518.1	chr1	206602341	206612450
ENST00000461334.1	chr1	206603082	206608295
ENST00000620382.4	chr1	206604732	206612463
ENST00000474408.1	chr1	206609375	206612459
ENST00000425161.1	chr1	206634648	206635622
ENST00000367109.6	chr1	206635535	206649193
ENST00000367108.7	chr1	206635578	206649197
ENST00000649163.1	chr1	206635727	206649193
ENST00000489878.1	chr1	206635727	206684419
ENST00000441486.5	chr1	206635773	206647989
ENST00000367106.1	chr1	206635828	206649114
ENST00000294981.8	chr1	206684943	206732863
ENST00000367103.3	chr1	206685036	206734283
ENST00000451736.1	chr1	206695836	206696269
ENST00000493447.1	chr1	206728933	206729470
ENST00000479009.1	chr1	206731287	206732116
ENST00000362479.1	chr1	206747979	206748092
ENST00000640756.1	chr1	206767601	206770575
ENST00000423557.1	chr1	206767601	206772494
ENST00000471071.1	chr1	206768694	206771199
ENST00000367099.3	chr1	206769620	206771189
ENST00000340758.6	chr1	206798869	206842981
ENST00000270218.10	chr1	206828876	206842622
ENST00000620365.1	chr1	206833707	206842979
ENST00000476097.1	chr1	206836662	206840614
ENST00000367098.5	chr1	206865353	206869223
ENST00000367096.7	chr1	206865808	206868914
ENST00000391930.3	chr1	206865808	206869217
ENST00000391929.7	chr1	206897442	206903480
ENST00000611909.4	chr1	206897442	206904139
ENST00000294984.6	chr1	206897443	206903865
ENST00000367093.3	chr1	206897443	206904139
ENST00000367095.7	chr1	206897443	206904139
ENST00000491169.1	chr1	206897464	206903150
ENST00000480741.1	chr1	206897832	206902072
ENST00000367091.7	chr1	206904385	206921998
ENST00000474041.5	chr1	206904524	206909945
ENST00000442471.4	chr1	206904558	206921998
ENST00000528654.1	chr1	206904713	206921955
ENST00000463473.2	chr1	206904893	206921941
ENST00000628511.2	chr1	206905018	206921867
ENST00000604222.1	chr1	206905927	206906393
ENST00000446057.1	chr1	206907618	206908229
ENST00000525793.5	chr1	206912962	206923196
ENST00000529560.1	chr1	206912972	206923247
ENST00000533312.1	chr1	206913631	206921941
ENST00000530505.1	chr1	206913800	206921997
ENST00000356495.4	chr1	206928517	206946466
ENST00000487208.1	chr1	206931433	206931833
ENST00000491503.1	chr1	206937545	206939466
ENST00000324863.6	chr1	206957964	206970460
ENST00000400962.7	chr1	206957966	206970625
ENST00000324852.8	chr1	206958119	206970600
ENST00000450945.2	chr1	206958164	206970149
ENST00000486178.1	chr1	206958507	206960835
ENST00000487149.5	chr1	206962292	206970482
ENST00000488345.1	chr1	206962354	206970500
ENST00000359470.5	chr1	207018520	207032747
ENST00000461135.2	chr1	207020694	207032756
ENST00000545806.5	chr1	207034365	207063209
ENST00000615360.4	chr1	207034415	207049635
ENST00000618513.4	chr1	207034415	207062014
ENST00000411990.6	chr1	207034415	207079134
ENST00000315927.8	chr1	207043848	207051077
ENST00000367084.1	chr1	207043848	207052980
ENST00000367080.7	chr1	207053259	207077823
ENST00000464777.5	chr1	207053274	207063167
ENST00000468857.1	chr1	207053282	207054955
ENST00000367079.3	chr1	207053310	207081024
ENST00000473310.5	chr1	207069423	207079675
ENST00000483688.2	chr1	207070644	207075565
ENST00000367078.7	chr1	207088841	207099993
ENST00000492730.1	chr1	207088893	207091872
ENST00000452902.6	chr1	207089212	207098189
ENST00000243611.9	chr1	207089237	207099993
ENST00000367076.7	chr1	207089238	207099993
ENST00000391923.1	chr1	207089282	207099990
ENST00000469326.1	chr1	207094933	207099983
ENST00000470767.1	chr1	207097817	207099993
ENST00000367070.7	chr1	207104261	207144972
ENST00000421786.5	chr1	207104305	207123949
ENST00000424088.1	chr1	207104377	207115465
ENST00000619568.1	chr1	207127009	207127486
ENST00000423510.2	chr1	207150204	207150281
ENST00000415474.1	chr1	207165495	207183910
ENST00000442684.1	chr1	207179295	207184062
ENST00000428434.1	chr1	207225797	207229202
ENST00000634239.1	chr1	207240121	207309292
ENST00000417084.1	chr1	207249066	207309121
ENST00000367064.8	chr1	207321375	207360966
ENST00000367063.6	chr1	207321531	207340766
ENST00000391921.9	chr1	207321642	207359713
ENST00000645323.1	chr1	207321642	207360336
ENST00000314754.12	chr1	207321700	207360501
ENST00000367067.8	chr1	207321732	207359767
ENST00000644836.1	chr1	207321747	207359876
ENST00000343420.6	chr1	207321790	207336788
ENST00000488171.6	chr1	207324657	207337659
ENST00000465534.5	chr1	207324657	207359713
ENST00000476590.1	chr1	207324657	207360502
ENST00000618707.2	chr1	207325639	207373246
ENST00000635614.2	chr1	207326831	207373252
ENST00000634386.1	chr1	207336753	207386804
ENST00000635698.1	chr1	207401690	207416236
ENST00000367057.7	chr1	207454229	207489895
ENST00000367058.7	chr1	207454229	207489895
ENST00000367059.3	chr1	207454229	207489895
ENST00000479186.1	chr1	207454650	207466756
ENST00000485707.1	chr1	207468305	207469933
ENST00000475194.1	chr1	207471014	207471972
ENST00000640301.1	chr1	207471067	207472902
ENST00000367050.8	chr1	207496146	207559484
ENST00000400960.7	chr1	207496146	207641765
ENST00000530487.5	chr1	207496237	207507610
ENST00000367051.6	chr1	207496242	207640212
ENST00000367052.6	chr1	207496242	207640212
ENST00000367053.6	chr1	207496242	207640212
ENST00000534202.5	chr1	207496260	207609546
ENST00000367049.8	chr1	207496267	207639409
ENST00000434033.5	chr1	207496340	207534995
ENST00000436595.1	chr1	207496340	207570645
ENST00000450439.5	chr1	207496340	207570645
ENST00000529814.1	chr1	207496340	207630627
ENST00000439443.1	chr1	207551924	207552979
ENST00000597497.5	chr1	207552722	207606555
ENST00000596003.4	chr1	207569835	207606555
ENST00000623503.1	chr1	207569967	207606555
ENST00000531844.5	chr1	207645112	207684036
ENST00000508064.6	chr1	207645173	207723703
ENST00000441364.1	chr1	207645233	207657410
ENST00000442572.1	chr1	207658453	207659142
ENST00000430248.5	chr1	207669115	207678267
ENST00000530905.1	chr1	207669438	207710818
ENST00000294997.10	chr1	207677459	207738416
ENST00000618635.1	chr1	207708897	207708981
ENST00000646129.1	chr1	207709023	207711508
ENST00000322875.8	chr1	207752056	207795513
ENST00000322918.9	chr1	207752056	207795513
